sample,isi,spike_num,amp,NAME,DESC,SIZE,COLOR,PIC
2.46E+06,0.12977,-1,-1397.6,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.47E+06,0.048567,-1,-1780.4,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.47E+06,0.098533,-1,-1724.6,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.47E+06,0.054733,-1,-1825.2,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.47E+06,0.023767,1,-1404.4,NaN,NaN,200,0.1,http://web.media.mit.edu/~bdallen/spike_test.png
2.47E+06,0.0121,2,-1786.3,NaN,NaN,200,0.25,http://web.media.mit.edu/~bdallen/spike_test.png
2.47E+06,0.0044,3,-287.47,NaN,NaN,200,0.45,http://web.media.mit.edu/~bdallen/spike_test.png
2.47E+06,0.022233,-1,-608.25,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.48E+06,0.2893,-1,-1826.9,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.49E+06,0.33487,-1,-1928.8,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.49E+06,0.0283,-1,-1807,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.50E+06,0.28707,-1,-2171.6,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.51E+06,0.17063,1,-1864.5,NaN,NaN,200,0.1,http://web.media.mit.edu/~bdallen/spike_test.png
2.51E+06,0.0167,2,-1184.2,NaN,NaN,200,0.25,http://web.media.mit.edu/~bdallen/spike_test.png
2.51E+06,0.092333,-1,-1801,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.51E+06,0.089333,-1,-1762.7,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.51E+06,0.040533,-1,-1437.8,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.52E+06,0.13163,-1,-1805.8,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.52E+06,0.1515,-1,-1481,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.52E+06,0.11367,-1,-1913.7,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.53E+06,0.27457,-1,-1830.7,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.55E+06,0.72233,-1,-1555.3,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.56E+06,0.1102,-1,-1814.1,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.57E+06,0.2364,-1,-1402.5,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.57E+06,0.128,-1,-1370.4,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.57E+06,0.0214,-1,-1743.5,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.58E+06,0.30287,-1,-2025,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.58E+06,0.1597,-1,-2137.2,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.59E+06,0.0976,-1,-1700.9,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.59E+06,0.0604,-1,-1800.6,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.59E+06,0.094867,-1,-1769.4,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.59E+06,0.064433,-1,-1708.2,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.60E+06,0.080933,-1,-1649.7,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.60E+06,0.18533,1,-1629.3,NaN,NaN,200,0.1,http://web.media.mit.edu/~bdallen/spike_test.png
2.60E+06,0.017967,2,-1593.8,NaN,NaN,200,0.25,http://web.media.mit.edu/~bdallen/spike_test.png
2.60E+06,0.0174,3,-1411.6,NaN,NaN,200,0.45,http://web.media.mit.edu/~bdallen/spike_test.png
2.60E+06,0.0060333,4,-865.25,NaN,NaN,200,0.65,http://web.media.mit.edu/~bdallen/spike_test.png
2.60E+06,0.0042667,5,-111.37,NaN,NaN,200,0.85,http://web.media.mit.edu/~bdallen/spike_test.png
2.60E+06,0.041433,1,-521.37,NaN,NaN,200,0.1,http://web.media.mit.edu/~bdallen/spike_test.png
2.60E+06,0.015767,2,-331.83,NaN,NaN,200,0.25,http://web.media.mit.edu/~bdallen/spike_test.png
2.60E+06,0.014367,3,-317.11,NaN,NaN,200,0.45,http://web.media.mit.edu/~bdallen/spike_test.png
2.60E+06,0.016467,4,-359.23,NaN,NaN,200,0.65,http://web.media.mit.edu/~bdallen/spike_test.png
2.61E+06,0.018133,5,-357.25,NaN,NaN,200,0.85,http://web.media.mit.edu/~bdallen/spike_test.png
2.62E+06,0.34563,-1,-1878.2,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.62E+06,0.1342,-1,-1799.3,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.62E+06,0.1215,-1,-1177.7,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.63E+06,0.083733,-1,-1650.8,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.63E+06,0.12407,1,-1793.7,NaN,NaN,200,0.1,http://web.media.mit.edu/~bdallen/spike_test.png
2.63E+06,0.0084,2,-1355.5,NaN,NaN,200,0.25,http://web.media.mit.edu/~bdallen/spike_test.png
2.63E+06,0.0054333,3,-1209.6,NaN,NaN,200,0.45,http://web.media.mit.edu/~bdallen/spike_test.png
2.63E+06,0.0065333,4,-464.55,NaN,NaN,200,0.65,http://web.media.mit.edu/~bdallen/spike_test.png
2.64E+06,0.172,-1,-1332.4,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.64E+06,0.041833,-1,-1418.2,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.64E+06,0.058833,-1,-1613.3,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.64E+06,0.0469,-1,-1754.4,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.64E+06,0.0343,-1,-1798.4,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.64E+06,0.058767,-1,-1749.4,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.65E+06,0.17737,-1,-2290.2,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.65E+06,0.074333,-1,-1799,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.65E+06,0.070033,-1,-1739.2,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.65E+06,0.0565,-1,-1703.9,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.66E+06,0.0491,-1,-1676,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.66E+06,0.056167,-1,-1717.6,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.66E+06,0.0691,-1,-1219.9,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.66E+06,0.10473,-1,-1994.3,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.66E+06,0.035433,-1,-1689.6,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.67E+06,0.058833,-1,-1619.3,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.67E+06,0.029333,-1,-1655.1,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.67E+06,0.10523,-1,-1477,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.67E+06,0.1517,1,-1676.5,NaN,NaN,200,0.1,http://web.media.mit.edu/~bdallen/spike_test.png
2.67E+06,0.0058333,2,-1442.5,NaN,NaN,200,0.25,http://web.media.mit.edu/~bdallen/spike_test.png
2.67E+06,0.006,3,-751.68,NaN,NaN,200,0.45,http://web.media.mit.edu/~bdallen/spike_test.png
2.67E+06,0.010933,4,-1035.5,NaN,NaN,200,0.65,http://web.media.mit.edu/~bdallen/spike_test.png
2.68E+06,0.16793,-1,-1732.6,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.68E+06,0.058433,-1,-1667.2,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.69E+06,0.18883,-1,-1433.2,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.69E+06,0.069367,-1,-1758.8,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.69E+06,0.080833,-1,-1692.8,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.69E+06,0.058533,1,-1780.6,NaN,NaN,200,0.1,http://web.media.mit.edu/~bdallen/spike_test.png
2.69E+06,0.0077,2,-1329.7,NaN,NaN,200,0.25,http://web.media.mit.edu/~bdallen/spike_test.png
2.69E+06,0.0056667,3,-573.89,NaN,NaN,200,0.45,http://web.media.mit.edu/~bdallen/spike_test.png
2.69E+06,0.0078,4,-843.14,NaN,NaN,200,0.65,http://web.media.mit.edu/~bdallen/spike_test.png
2.70E+06,0.24843,-1,-1679.7,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.70E+06,0.0644,-1,-1460,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.71E+06,0.075033,-1,-1765.1,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.71E+06,0.039733,1,-1425.5,NaN,NaN,200,0.1,http://web.media.mit.edu/~bdallen/spike_test.png
2.71E+06,0.0123,2,-1499.8,NaN,NaN,200,0.25,http://web.media.mit.edu/~bdallen/spike_test.png
2.71E+06,0.0058,3,-784.92,NaN,NaN,200,0.45,http://web.media.mit.edu/~bdallen/spike_test.png
2.71E+06,0.019033,4,-403.44,NaN,NaN,200,0.65,http://web.media.mit.edu/~bdallen/spike_test.png
2.71E+06,0.014867,5,-111.25,NaN,NaN,200,0.85,http://web.media.mit.edu/~bdallen/spike_test.png
2.71E+06,0.17583,-1,-2123.1,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.71E+06,0.0449,-1,-1343.2,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.72E+06,0.021233,-1,-1599.1,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.73E+06,0.4699,-1,-1956.9,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.73E+06,0.1528,-1,-1414.8,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.74E+06,0.070967,1,-1556.5,NaN,NaN,200,0.1,http://web.media.mit.edu/~bdallen/spike_test.png
2.74E+06,0.0094,2,-1589.2,NaN,NaN,200,0.25,http://web.media.mit.edu/~bdallen/spike_test.png
2.74E+06,0.0041,3,-723.82,NaN,NaN,200,0.45,http://web.media.mit.edu/~bdallen/spike_test.png
2.74E+06,0.11943,-1,-1622.5,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.75E+06,0.3449,-1,-1793.6,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.75E+06,0.033767,1,-1714.7,NaN,NaN,200,0.1,http://web.media.mit.edu/~bdallen/spike_test.png
2.75E+06,0.016433,2,-1531,NaN,NaN,200,0.25,http://web.media.mit.edu/~bdallen/spike_test.png
2.75E+06,0.0043333,3,-881.25,NaN,NaN,200,0.45,http://web.media.mit.edu/~bdallen/spike_test.png
2.75E+06,0.0059667,4,-607.83,NaN,NaN,200,0.65,http://web.media.mit.edu/~bdallen/spike_test.png
2.75E+06,0.0158,5,-242.93,NaN,NaN,200,0.85,http://web.media.mit.edu/~bdallen/spike_test.png
2.75E+06,0.014,6,-158.5,NaN,NaN,200,1,http://web.media.mit.edu/~bdallen/spike_test.png
2.76E+06,0.16077,-1,-1440.1,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.76E+06,0.081633,-1,-1925,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.77E+06,0.2236,-1,-1747.2,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.78E+06,0.56533,-1,-1959.1,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.79E+06,0.17303,1,-1948.7,NaN,NaN,200,0.1,http://web.media.mit.edu/~bdallen/spike_test.png
2.79E+06,0.0132,2,-1284.5,NaN,NaN,200,0.25,http://web.media.mit.edu/~bdallen/spike_test.png
2.79E+06,0.004,3,-862.64,NaN,NaN,200,0.45,http://web.media.mit.edu/~bdallen/spike_test.png
2.79E+06,0.0049333,4,-98.464,NaN,NaN,200,0.65,http://web.media.mit.edu/~bdallen/spike_test.png
2.80E+06,0.32163,-1,-1255.4,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.81E+06,0.20697,-1,-1761.6,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.81E+06,0.046433,-1,-1480.6,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.81E+06,0.0651,-1,-1732.6,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.81E+06,0.0497,-1,-1796.3,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.81E+06,0.0833,-1,-1723.9,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.82E+06,0.30427,-1,-1992.2,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.82E+06,0.020967,1,-1778.4,NaN,NaN,200,0.1,http://web.media.mit.edu/~bdallen/spike_test.png
2.82E+06,0.013767,2,-1746.9,NaN,NaN,200,0.25,http://web.media.mit.edu/~bdallen/spike_test.png
2.82E+06,0.0050333,3,-1072.6,NaN,NaN,200,0.45,http://web.media.mit.edu/~bdallen/spike_test.png
2.82E+06,0.0068,4,-285.9,NaN,NaN,200,0.65,http://web.media.mit.edu/~bdallen/spike_test.png
2.83E+06,0.1669,-1,-1680.7,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.83E+06,0.1887,-1,-1723.6,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.84E+06,0.0649,-1,-1649.8,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.84E+06,0.1522,-1,-1612.3,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.84E+06,0.080067,-1,-1399,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.85E+06,0.2244,1,-1470.7,NaN,NaN,200,0.1,http://web.media.mit.edu/~bdallen/spike_test.png
2.85E+06,0.0131,2,-1470.4,NaN,NaN,200,0.25,http://web.media.mit.edu/~bdallen/spike_test.png
2.85E+06,0.005,3,-989.33,NaN,NaN,200,0.45,http://web.media.mit.edu/~bdallen/spike_test.png
2.85E+06,0.0061333,4,-321.52,NaN,NaN,200,0.65,http://web.media.mit.edu/~bdallen/spike_test.png
2.85E+06,0.097367,-1,-1348,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.86E+06,0.0801,-1,-1471.7,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.86E+06,0.1239,-1,-1611.7,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.86E+06,0.15967,-1,-1833.4,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.87E+06,0.090367,-1,-1355.5,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.87E+06,0.16283,-1,-1477.8,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.88E+06,0.0877,-1,-1720.5,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.88E+06,0.045833,-1,-1832.4,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.88E+06,0.082867,-1,-1741.3,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.88E+06,0.052233,-1,-1541.8,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.88E+06,0.096567,1,-1627.8,NaN,NaN,200,0.1,http://web.media.mit.edu/~bdallen/spike_test.png
2.88E+06,0.0059333,2,-1315.6,NaN,NaN,200,0.25,http://web.media.mit.edu/~bdallen/spike_test.png
2.88E+06,0.0063,3,-941.39,NaN,NaN,200,0.45,http://web.media.mit.edu/~bdallen/spike_test.png
2.88E+06,0.0063,4,-239.88,NaN,NaN,200,0.65,http://web.media.mit.edu/~bdallen/spike_test.png
2.89E+06,0.11697,1,-1702.8,NaN,NaN,200,0.1,http://web.media.mit.edu/~bdallen/spike_test.png
2.89E+06,0.0105,2,-1249.1,NaN,NaN,200,0.25,http://web.media.mit.edu/~bdallen/spike_test.png
2.89E+06,0.072433,-1,-1641.9,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.89E+06,0.085433,-1,-1556.2,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.89E+06,0.0302,-1,-1642.6,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.90E+06,0.266,-1,-1917,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.91E+06,0.145,-1,-1702.2,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.91E+06,0.26787,-1,-1987.9,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.92E+06,0.071433,-1,-1761.8,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.92E+06,0.15027,1,-1797.2,NaN,NaN,200,0.1,http://web.media.mit.edu/~bdallen/spike_test.png
2.92E+06,0.0055,2,-1374.9,NaN,NaN,200,0.25,http://web.media.mit.edu/~bdallen/spike_test.png
2.92E+06,0.0068,3,-775.87,NaN,NaN,200,0.45,http://web.media.mit.edu/~bdallen/spike_test.png
2.92E+06,0.13017,-1,-1856.1,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.93E+06,0.33513,-1,-1780.8,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.94E+06,0.12923,-1,-2012.4,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.94E+06,0.067233,-1,-1679.8,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.95E+06,0.31157,-1,-1827.6,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.96E+06,0.4852,-1,-1919.2,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.97E+06,0.18857,-1,-2085.6,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.97E+06,0.15427,-1,-1863.3,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.98E+06,0.074133,-1,-1815.9,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
2.98E+06,0.20727,1,-2033.9,NaN,NaN,200,0.1,http://web.media.mit.edu/~bdallen/spike_test.png
2.98E+06,0.0078667,2,-1531.4,NaN,NaN,200,0.25,http://web.media.mit.edu/~bdallen/spike_test.png
2.98E+06,0.0045,3,-695,NaN,NaN,200,0.45,http://web.media.mit.edu/~bdallen/spike_test.png
2.98E+06,0.0092,4,-587.14,NaN,NaN,200,0.65,http://web.media.mit.edu/~bdallen/spike_test.png
3.00E+06,0.6909,-1,-1856.8,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
3.01E+06,0.0318,-1,-1565.4,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
3.01E+06,0.0226,1,-1439.9,NaN,NaN,200,0.1,http://web.media.mit.edu/~bdallen/spike_test.png
3.01E+06,0.010167,2,-1221.7,NaN,NaN,200,0.25,http://web.media.mit.edu/~bdallen/spike_test.png
3.01E+06,0.0053667,3,-605.12,NaN,NaN,200,0.45,http://web.media.mit.edu/~bdallen/spike_test.png
3.01E+06,0.0053667,4,-167.72,NaN,NaN,200,0.65,http://web.media.mit.edu/~bdallen/spike_test.png
3.01E+06,0.23417,-1,-1864.8,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
3.02E+06,0.1448,-1,-2011.7,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
3.02E+06,0.060567,-1,-1454.5,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
3.02E+06,0.0591,-1,-1123,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
3.02E+06,0.0856,-1,-1372.3,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
3.03E+06,0.13017,-1,-1676.2,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
3.03E+06,0.11553,-1,-2004.6,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
3.03E+06,0.064967,-1,-1269,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
3.04E+06,0.072767,-1,-1711.2,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
3.04E+06,0.034967,-1,-1335.1,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
3.04E+06,0.10837,-1,-1315.7,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
3.04E+06,0.027633,1,-1253.8,NaN,NaN,200,0.1,http://web.media.mit.edu/~bdallen/spike_test.png
3.04E+06,0.0067667,2,-908.91,NaN,NaN,200,0.25,http://web.media.mit.edu/~bdallen/spike_test.png
3.04E+06,0.0043667,3,-428.21,NaN,NaN,200,0.45,http://web.media.mit.edu/~bdallen/spike_test.png
3.04E+06,0.0065667,4,-203.88,NaN,NaN,200,0.65,http://web.media.mit.edu/~bdallen/spike_test.png
3.07E+06,1.0112,-1,-1783.3,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
3.08E+06,0.18013,-1,-1871.3,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
3.08E+06,0.143,-1,-1820.4,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
3.09E+06,0.12117,-1,-1909.6,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
3.09E+06,0.036933,-1,-1657.6,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
3.09E+06,0.080567,-1,-1772.6,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
3.09E+06,0.0793,-1,-1710.8,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
3.10E+06,0.15973,-1,-1757.2,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
3.11E+06,0.36407,-1,-1461.4,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
3.11E+06,0.1019,-1,-1715.5,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
3.11E+06,0.0863,-1,-1826.1,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
3.12E+06,0.2353,-1,-1518.6,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
3.12E+06,0.0631,-1,-1748.1,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
3.14E+06,0.63453,-1,-1582.4,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
3.14E+06,0.1041,-1,-1477.8,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
3.15E+06,0.1617,-1,-1445.1,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
3.15E+06,0.13983,-1,-1837.7,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
3.16E+06,0.1719,1,-1412.2,NaN,NaN,200,0.1,http://web.media.mit.edu/~bdallen/spike_test.png
3.16E+06,0.014433,2,-1245.6,NaN,NaN,200,0.25,http://web.media.mit.edu/~bdallen/spike_test.png
3.16E+06,0.0047333,3,-807.21,NaN,NaN,200,0.45,http://web.media.mit.edu/~bdallen/spike_test.png
3.16E+06,0.010033,4,-621.85,NaN,NaN,200,0.65,http://web.media.mit.edu/~bdallen/spike_test.png
3.17E+06,0.24737,-1,-1560.3,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
3.17E+06,0.10723,-1,-1370.5,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
3.17E+06,0.0541,-1,-1900.4,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
3.17E+06,0.0339,-1,-1373.2,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
3.18E+06,0.12393,-1,-1883.5,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
3.18E+06,0.085,1,-1757.5,NaN,NaN,200,0.1,http://web.media.mit.edu/~bdallen/spike_test.png
3.18E+06,0.0123,2,-1685.9,NaN,NaN,200,0.25,http://web.media.mit.edu/~bdallen/spike_test.png
3.18E+06,0.0041,3,-1021.3,NaN,NaN,200,0.45,http://web.media.mit.edu/~bdallen/spike_test.png
3.18E+06,0.0066333,4,-353.45,NaN,NaN,200,0.65,http://web.media.mit.edu/~bdallen/spike_test.png
3.18E+06,0.0078333,5,-326.07,NaN,NaN,200,0.85,http://web.media.mit.edu/~bdallen/spike_test.png
3.19E+06,0.29357,-1,-1928.2,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
3.19E+06,0.1428,1,-1768.7,NaN,NaN,200,0.1,http://web.media.mit.edu/~bdallen/spike_test.png
3.19E+06,0.0114,2,-1667.2,NaN,NaN,200,0.25,http://web.media.mit.edu/~bdallen/spike_test.png
3.19E+06,0.0049667,3,-1160.1,NaN,NaN,200,0.45,http://web.media.mit.edu/~bdallen/spike_test.png
3.19E+06,0.0097667,4,-787.87,NaN,NaN,200,0.65,http://web.media.mit.edu/~bdallen/spike_test.png
3.19E+06,0.010633,5,-77.104,NaN,NaN,200,0.85,http://web.media.mit.edu/~bdallen/spike_test.png
3.19E+06,0.010367,6,-204.5,NaN,NaN,200,1,http://web.media.mit.edu/~bdallen/spike_test.png
3.19E+06,0.0144,7,-267.35,NaN,NaN,200,1,http://web.media.mit.edu/~bdallen/spike_test.png
3.19E+06,0.012167,8,-358.48,NaN,NaN,200,1,http://web.media.mit.edu/~bdallen/spike_test.png
3.20E+06,0.186,-1,-1695.3,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
3.20E+06,0.070133,-1,-1956.3,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
3.21E+06,0.1732,-1,-1470.7,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
3.23E+06,0.85637,-1,-1960.4,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
3.24E+06,0.0813,-1,-1414.3,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
3.24E+06,0.081433,-1,-1844.3,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike_test.png
